Country	Lat	Long	Infections	Date
Iran	32.0	53.0	95	25 Feb
Iran	32.0	53.0	139	26 Feb
Iran	32.0	53.0	245	27 Feb
Iran	32.0	53.0	388	28 Feb
Iran	32.0	53.0	593	29 Feb
Iran	32.0	53.0	978	01 Mar
Iran	32.0	53.0	1501	02 Mar
Iran	32.0	53.0	2336	03 Mar
Iran	32.0	53.0	2922	04 Mar
Iran	32.0	53.0	3513	05 Mar
Iran	32.0	53.0	4747	06 Mar
Iran	32.0	53.0	5823	07 Mar
Iran	32.0	53.0	6566	08 Mar
Iran	32.0	53.0	7161	09 Mar
Iran	32.0	53.0	8042	10 Mar
Iran	32.0	53.0	9000	11 Mar
Iran	32.0	53.0	10075	12 Mar
Iran	32.0	53.0	11364	13 Mar
Iran	32.0	53.0	12729	14 Mar
Iran	32.0	53.0	13938	15 Mar
Iran	32.0	53.0	14991	16 Mar
Korea, South	36.0	128.0	1	22 Jan
Korea, South	36.0	128.0	1	23 Jan
Korea, South	36.0	128.0	2	24 Jan
Korea, South	36.0	128.0	2	25 Jan
Korea, South	36.0	128.0	3	26 Jan
Korea, South	36.0	128.0	4	27 Jan
Korea, South	36.0	128.0	4	28 Jan
Korea, South	36.0	128.0	4	29 Jan
Korea, South	36.0	128.0	4	30 Jan
Korea, South	36.0	128.0	11	31 Jan
Korea, South	36.0	128.0	12	01 Feb
Korea, South	36.0	128.0	15	02 Feb
Korea, South	36.0	128.0	15	03 Feb
Korea, South	36.0	128.0	16	04 Feb
Korea, South	36.0	128.0	19	05 Feb
Korea, South	36.0	128.0	23	06 Feb
Korea, South	36.0	128.0	24	07 Feb
Korea, South	36.0	128.0	24	08 Feb
Korea, South	36.0	128.0	25	09 Feb
Korea, South	36.0	128.0	27	10 Feb
Korea, South	36.0	128.0	28	11 Feb
Korea, South	36.0	128.0	28	12 Feb
Korea, South	36.0	128.0	28	13 Feb
Korea, South	36.0	128.0	28	14 Feb
Korea, South	36.0	128.0	28	15 Feb
Korea, South	36.0	128.0	29	16 Feb
Korea, South	36.0	128.0	30	17 Feb
Korea, South	36.0	128.0	31	18 Feb
Korea, South	36.0	128.0	31	19 Feb
Korea, South	36.0	128.0	104	20 Feb
Korea, South	36.0	128.0	204	21 Feb
Korea, South	36.0	128.0	433	22 Feb
Korea, South	36.0	128.0	602	23 Feb
Korea, South	36.0	128.0	833	24 Feb
Korea, South	36.0	128.0	977	25 Feb
Korea, South	36.0	128.0	1261	26 Feb
Korea, South	36.0	128.0	1766	27 Feb
Korea, South	36.0	128.0	2337	28 Feb
Korea, South	36.0	128.0	3150	29 Feb
Korea, South	36.0	128.0	3736	01 Mar
Korea, South	36.0	128.0	4335	02 Mar
Korea, South	36.0	128.0	5186	03 Mar
Korea, South	36.0	128.0	5621	04 Mar
Korea, South	36.0	128.0	6088	05 Mar
Korea, South	36.0	128.0	6593	06 Mar
Korea, South	36.0	128.0	7041	07 Mar
Korea, South	36.0	128.0	7314	08 Mar
Korea, South	36.0	128.0	7478	09 Mar
Korea, South	36.0	128.0	7513	10 Mar
Korea, South	36.0	128.0	7755	11 Mar
Korea, South	36.0	128.0	7869	12 Mar
Korea, South	36.0	128.0	7979	13 Mar
Korea, South	36.0	128.0	8086	14 Mar
Korea, South	36.0	128.0	8162	15 Mar
Korea, South	36.0	128.0	8236	16 Mar
France	46.2276	2.2137	2	24 Jan
France	46.2276	2.2137	3	25 Jan
France	46.2276	2.2137	3	26 Jan
France	46.2276	2.2137	3	27 Jan
France	46.2276	2.2137	4	28 Jan
France	46.2276	2.2137	5	29 Jan
France	46.2276	2.2137	5	30 Jan
France	46.2276	2.2137	5	31 Jan
France	46.2276	2.2137	6	01 Feb
France	46.2276	2.2137	6	02 Feb
France	46.2276	2.2137	6	03 Feb
France	46.2276	2.2137	6	04 Feb
France	46.2276	2.2137	6	05 Feb
